userId,tagId,rating
4157,426,15.0
4157,428,6.0
4157,431,3.0
4157,439,4.0
4157,440,3.0
4157,441,2.0
4157,443,2.0
4157,445,1.0
4157,452,3.0
4157,455,1.0
4157,456,2.0
4157,458,7.0
4157,470,1.0
4157,475,8.0
4157,479,6.0
4157,480,2.0
4157,488,99.0
4157,489,2.0
4157,492,1.0
4157,499,1.0
4157,503,22.0
4157,505,7.0
4157,506,1.0
4157,515,1.0
4157,519,3.0
4157,521,2.0
4157,523,7.0
4157,525,1.0
4157,526,2.0
4157,527,1.0
4157,529,11.0
4157,530,12.0
4157,536,1.0
4157,537,1.0
4157,542,2.0
4157,547,3.0
4157,548,2.0
4157,557,6.0
4157,562,4.0
4157,563,7.0
4157,564,6.0
4157,566,2.0
4157,568,2.0
4157,569,7.0
4157,570,4.0
4157,574,4.0
4157,576,19.0
4157,578,67.0
4157,585,5.0
4157,587,13.0
4157,588,2.0
4157,590,5.0
4157,591,1.0
4157,592,9.0
4157,594,7.0
4157,599,2.0
4157,601,1.0
4157,609,17.0
4157,620,8.0
4157,625,1.0
4157,627,1.0
4157,631,1.0
4157,636,1.0
4157,644,33.0
4157,648,3.0
4157,650,1.0
4157,654,1.0
4157,657,11.0
4157,658,4.0
4157,662,6.0
4157,663,1.0
4157,664,2.0
4157,666,1.0
4157,667,3.0
4157,673,2.0
4157,675,3.0
4157,677,1.0
4157,678,1.0
4157,679,9.0
4157,681,19.0
4157,684,1.0
4157,685,18.0
4157,689,1.0
4157,690,5.0
4157,695,2.0
4157,697,3.0
4157,700,1.0
4157,709,1.0
4157,711,7.0
4157,715,3.0
4157,721,2.0
4157,735,40.0
4157,746,2.0
4157,749,7.0
4157,750,11.0
4157,757,3.0
4157,760,8.0
4157,761,3.0
4157,762,7.0
4157,764,1.0
4157,765,4.0
4157,767,5.0
4157,777,5.0
4157,786,1.0
4157,792,9.0
4157,793,1.0
4157,796,1.0
4157,797,1.0
4157,800,11.0
4157,805,3.0
4157,807,4.0
4157,811,2.0
4157,822,11.0
4157,828,1.0
4157,831,23.0
4157,840,1.0
4157,854,5.0
4157,863,15.0
4157,865,1.0
4157,877,6.0
4157,883,9.0
4157,892,1.0
4157,896,1.0
4157,901,1.0
4157,911,6.0
4157,922,1.0
4157,926,7.0
4157,930,1.0
4157,931,10.0
4157,939,10.0
4157,940,4.0
4157,944,3.0
4157,948,4.0
4157,951,4.0
4157,952,1.0
4157,963,3.0
4157,965,1.0
4157,984,1.0
4157,985,4.0
4157,986,4.0
4157,997,6.0
4157,998,7.0
4157,1001,3.0
4157,1002,4.0
4157,1007,2.0
4157,1014,1.0
4157,1036,2.0
4157,1052,1.0
4157,1055,5.0
4157,1059,2.0
4157,1063,1.0
4157,1065,10.0
4157,1067,1.0
4157,1070,1.0
4157,1086,2.0
4157,1089,2.0
4157,1095,4.0
4157,1098,1.0
4157,1104,2.0
4157,1112,1.0
4157,1123,9.0
4157,1130,1.0
4157,1132,1.0
4157,1135,1.0
4157,1153,2.0
4157,1158,1.0
4157,1162,6.0
4157,1163,1.0
4157,1170,1.0
4157,1180,9.0
4157,1183,1.0
4157,1184,2.0
4157,1188,3.0
4157,1192,8.0
4157,1194,5.0
4157,1196,1.0
4157,1204,6.0
4157,1212,4.0
4157,1217,7.0
4157,1221,16.0
4157,1225,1.0
4157,1240,7.0
4157,1242,1.0
4157,1252,2.0
4157,1254,3.0
4157,1259,3.0
4157,1264,1.0
4157,1265,11.0
4157,1275,1.0
4157,1281,2.0
4157,1283,143.0
4157,1286,3.0
4157,1302,3.0
4157,1316,1.0
4157,1324,1.0
4157,1327,8.0
4157,1331,1.0
4157,1343,1.0
4157,1346,2.0
4157,1357,1.0
4157,1362,2.0
4157,1382,18.0
4157,1383,1.0
4157,1387,1.0
4157,1393,19.0
4157,1398,2.0
4157,1399,1.0
4157,1415,5.0
4157,1425,3.0
4157,1442,1.0
4157,1454,1.0
4157,1467,4.0
4157,1473,3.0
4157,1475,4.0
4157,1495,1.0
4157,1501,3.0
4157,1522,1.0
4157,1523,1.0
4157,1555,4.0
4157,1575,6.0
4157,1601,4.0
4157,1604,3.0
4157,1619,1.0
4157,1671,3.0
4157,1684,6.0
4157,1688,3.0
4157,1693,1.0
4157,1729,42.0
4157,1733,18.0
4157,1756,3.0
4157,1766,2.0
4157,1804,1.0
4157,1820,12.0
4157,1839,1.0
4157,1849,5.0
4157,1861,5.0
4157,1864,1.0
4157,1889,3.0
4157,1901,14.0
4157,1964,1.0
4157,1987,1.0
4157,1991,6.0
4157,2100,1.0
4157,2129,1.0
4157,2285,5.0
4157,2401,35.0
4157,2403,13.0
4157,2460,6.0
4157,2576,6.0
4157,2642,3.0
4157,2849,2.0
4172,5,2.0
4172,6,3.0
4172,33,2.0
4172,34,8.0
4172,37,6.0
4172,145,2.0
4172,183,6.0
4172,240,2.0
4172,249,3.0
4172,262,2.0
4172,488,4.0
4172,505,1.0
4172,526,2.0
4172,578,2.0
4172,587,2.0
4172,946,3.0
4172,1283,3.0
4172,1461,2.0
4175,215,1.0
4175,226,4.0
4175,302,2.0
4175,370,2.0
4175,578,1.0
4205,78,2.0
4205,314,1.0
4205,411,2.0
4205,466,1.0
4205,514,1.0
4205,578,2.0
4208,2,7.0
4208,3,23.0
4208,7,7.0
4208,10,7.0
4208,11,3.0
4208,14,2.0
4208,18,6.0
4208,19,12.0
4208,20,3.0
4208,21,21.0
4208,34,6.0
4208,37,1.0
4208,49,1.0
4208,61,1.0
4208,62,1.0
4208,85,3.0
4208,95,5.0
4208,98,2.0
4208,100,5.0
4208,102,1.0
4208,111,1.0
4208,117,6.0
4208,132,1.0
4208,145,2.0
4208,172,8.0
4208,185,1.0
4208,202,3.0
4208,203,3.0
4208,262,7.0
4208,270,8.0
4208,300,1.0
4208,323,3.0
4208,333,5.0
4208,351,5.0
4208,488,6.0
4208,578,28.0
4208,601,5.0
4208,644,8.0
4208,647,1.0
4208,654,6.0
4208,897,1.0
4208,985,5.0
4208,1159,1.0
4208,1214,1.0
4208,1250,6.0
4208,1283,1.0
4208,1327,1.0
4211,0,6.0
4211,1,2.0
4211,2,4.0
4211,3,11.0
4211,4,2.0
4211,5,25.0
4211,6,23.0
4211,8,1.0
4211,10,1.0
4211,11,11.0
4211,12,2.0
4211,13,17.0
4211,14,3.0
4211,15,2.0
4211,17,12.0
4211,18,4.0
4211,19,20.0
4211,20,1.0
4211,22,1.0
4211,27,2.0
4211,28,10.0
4211,29,1.0
4211,33,6.0
4211,34,8.0
4211,37,7.0
4211,44,3.0
4211,46,1.0
4211,49,2.0
4211,50,2.0
4211,51,2.0
4211,54,28.0
4211,55,10.0
4211,57,1.0
4211,60,9.0
4211,63,3.0
4211,64,23.0
4211,68,3.0
4211,70,6.0
4211,73,1.0
4211,74,18.0
4211,78,8.0
4211,81,1.0
4211,84,3.0
4211,85,4.0
4211,91,14.0
4211,95,3.0
4211,96,2.0
4211,98,12.0
4211,103,12.0
4211,105,2.0
4211,107,1.0
4211,108,1.0
4211,110,12.0
4211,111,12.0
4211,113,3.0
4211,115,1.0
4211,117,41.0
4211,118,34.0
4211,120,18.0
4211,121,2.0
4211,122,3.0
4211,125,8.0
4211,126,2.0
4211,127,2.0
4211,132,21.0
4211,133,8.0
4211,134,2.0
4211,135,41.0
4211,136,2.0
4211,137,17.0
4211,138,3.0
4211,145,1.0
4211,146,1.0
4211,150,3.0
4211,154,7.0
4211,156,1.0
4211,164,10.0
4211,165,5.0
4211,167,5.0
4211,172,6.0
4211,173,1.0
4211,174,13.0
4211,179,1.0
4211,180,4.0
4211,181,2.0
4211,182,4.0
4211,183,6.0
4211,184,3.0
4211,185,2.0
4211,186,2.0
4211,197,1.0
4211,198,2.0
4211,201,1.0
4211,202,5.0
4211,204,1.0
4211,205,7.0
4211,207,1.0
4211,210,1.0
4211,211,2.0
4211,212,1.0
4211,215,3.0
4211,216,2.0
4211,219,2.0
4211,222,1.0
4211,223,15.0
4211,228,9.0
4211,229,3.0
4211,230,2.0
4211,231,10.0
4211,239,1.0
4211,240,8.0
4211,249,1.0
4211,250,2.0
4211,252,2.0
4211,253,1.0
4211,258,3.0
4211,259,1.0
4211,262,27.0
4211,265,1.0
4211,269,8.0
4211,270,3.0
4211,271,5.0
4211,272,2.0
4211,274,2.0
4211,275,10.0
4211,277,7.0
4211,281,1.0
4211,283,7.0
4211,285,7.0
4211,288,6.0
4211,294,3.0
4211,299,2.0
4211,300,1.0
4211,302,1.0
4211,305,15.0
4211,309,6.0
4211,310,3.0
4211,311,1.0
4211,314,3.0
4211,318,7.0
4211,320,1.0
4211,321,2.0
4211,323,21.0
4211,324,7.0
4211,326,5.0
4211,327,1.0
4211,333,5.0
4211,339,14.0
4211,340,1.0
4211,343,4.0
4211,345,1.0
4211,351,1.0
4211,352,2.0
4211,361,5.0
4211,362,4.0
4211,363,1.0
4211,369,1.0
4211,370,2.0
4211,372,2.0
4211,377,1.0
4211,383,7.0
4211,385,7.0
4211,404,2.0
4211,405,3.0
4211,409,1.0
4211,411,9.0
4211,413,1.0
4211,415,1.0
4211,417,1.0
4211,423,1.0
4211,426,6.0
4211,437,1.0
4211,441,1.0
4211,444,5.0
4211,445,1.0
4211,452,3.0
4211,453,8.0
4211,455,9.0
4211,461,2.0
4211,462,1.0
4211,466,2.0
4211,475,1.0
4211,481,1.0
4211,486,4.0
4211,488,6.0
4211,489,1.0
4211,494,1.0
4211,500,1.0
4211,507,4.0
4211,517,2.0
4211,520,1.0
4211,522,1.0
4211,523,8.0
4211,526,2.0
4211,529,12.0
4211,530,9.0
4211,540,1.0
4211,543,1.0
4211,550,2.0
4211,557,8.0
4211,560,2.0
4211,562,2.0
4211,563,1.0
4211,576,3.0
4211,578,12.0
4211,587,6.0
4211,599,2.0
4211,601,1.0
4211,608,1.0
4211,609,1.0
4211,620,1.0
4211,625,3.0
4211,627,5.0
4211,631,1.0
4211,636,3.0
4211,644,7.0
4211,648,1.0
4211,651,1.0
4211,652,2.0
4211,654,1.0
4211,657,2.0
4211,662,2.0
4211,666,1.0
4211,667,3.0
4211,675,2.0
4211,679,7.0
4211,680,3.0
4211,695,3.0
4211,698,1.0
4211,699,2.0
4211,702,1.0
4211,716,1.0
4211,722,1.0
4211,728,2.0
4211,735,14.0
4211,756,3.0
4211,760,4.0
4211,764,1.0
4211,767,1.0
4211,770,1.0
4211,787,1.0
4211,796,3.0
4211,797,2.0
4211,809,5.0
4211,813,7.0
4211,831,25.0
4211,838,1.0
4211,840,1.0
4211,854,1.0
4211,863,2.0
4211,874,2.0
4211,883,4.0
4211,884,1.0
4211,899,1.0
4211,933,2.0
4211,936,1.0
4211,937,1.0
4211,939,8.0
4211,940,1.0
4211,943,2.0
4211,950,1.0
4211,951,1.0
4211,952,1.0
4211,954,1.0
4211,957,2.0
4211,963,1.0
4211,980,3.0
4211,985,2.0
4211,992,1.0
4211,997,2.0
4211,998,1.0
4211,1006,1.0
4211,1010,1.0
4211,1023,1.0
4211,1041,4.0
4211,1042,1.0
4211,1055,2.0
4211,1065,2.0
4211,1067,1.0
4211,1077,1.0
4211,1089,2.0
4211,1109,1.0
4211,1111,1.0
4211,1115,1.0
4211,1119,1.0
4211,1129,2.0
4211,1134,2.0
4211,1135,1.0
4211,1136,1.0
4211,1159,1.0
4211,1163,1.0
4211,1180,1.0
4211,1181,1.0
4211,1196,1.0
4211,1214,1.0
4211,1217,5.0
4211,1221,3.0
4211,1235,1.0
4211,1242,1.0
4211,1250,1.0
4211,1252,1.0
4211,1259,1.0
4211,1264,1.0
4211,1271,1.0
4211,1283,31.0
4211,1289,5.0
4211,1296,1.0
4211,1341,1.0
4211,1343,5.0
4211,1346,1.0
4211,1357,2.0
4211,1382,1.0
4211,1387,1.0
4211,1393,1.0
4211,1398,3.0
4211,1415,2.0
4211,1418,6.0
4211,1423,2.0
4211,1467,2.0
4211,1500,1.0
4211,1584,1.0
4211,1588,1.0
4211,1608,1.0
4211,1619,1.0
4211,1676,1.0
4211,1686,2.0
4211,1688,1.0
4211,1699,1.0
4211,1729,5.0
4211,1733,6.0
4211,1748,3.0
4211,1804,2.0
4211,1820,23.0
4211,1838,2.0
4211,1840,1.0
4211,1843,3.0
4211,1846,1.0
4211,1861,1.0
4211,1873,1.0
4211,1991,18.0
4211,2038,2.0
4211,2051,1.0
4211,2065,1.0
4211,2070,2.0
4211,2100,5.0
4211,2124,1.0
4211,2129,2.0
4211,2171,5.0
4211,2206,3.0
4211,2283,1.0
4211,2358,5.0
4211,2368,11.0
4211,2401,14.0
4211,2403,21.0
4211,2414,1.0
4211,2419,2.0
4211,2460,78.0
4211,2495,3.0
4211,2576,3.0
4211,2585,1.0
4211,2642,19.0
4211,2796,3.0
4211,2849,4.0
4211,2911,1.0
4211,2921,1.0
4217,1,1.0
4217,3,2.0
4217,18,3.0
4217,19,3.0
4217,46,1.0
4217,54,1.0
4217,55,5.0
4217,67,2.0
4217,68,2.0
4217,74,2.0
4217,98,8.0
4217,105,1.0
4217,110,5.0
4217,120,2.0
4217,138,3.0
4217,146,9.0
4217,174,1.0
4217,180,1.0
4217,196,1.0
4217,201,1.0
4217,209,1.0
4217,221,2.0
4217,227,1.0
4217,229,1.0
4217,262,1.0
4217,279,1.0
4217,283,1.0
4217,288,1.0
4217,305,1.0
4217,323,2.0
4217,325,2.0
4217,370,4.0
4217,397,1.0
4217,411,1.0
4217,457,1.0
4217,529,1.0
4217,543,1.0
4217,576,1.0
4217,636,1.0
4217,666,1.0
4217,684,1.0
4217,700,3.0
4217,735,2.0
4217,760,3.0
4217,780,1.0
4217,805,1.0
4217,857,1.0
4217,939,1.0
4217,997,1.0
4217,1059,3.0
4217,1159,2.0
4217,1283,1.0
4217,1393,1.0
4217,1398,1.0
4217,1729,1.0
4217,2401,1.0
4219,11,1.0
4219,50,1.0
4219,262,2.0
4219,411,2.0
4219,1099,2.0
4225,3,17.0
4225,6,3.0
4225,7,1.0
4225,9,3.0
4225,10,1.0
4225,20,4.0
4225,28,1.0
4225,54,4.0
4225,56,4.0
4225,64,3.0
4225,105,1.0
4225,118,4.0
4225,120,4.0
4225,135,2.0
4225,185,5.0
4225,204,2.0
4225,240,4.0
4225,333,3.0
4225,341,1.0
4225,370,1.0
4225,404,3.0
4225,439,5.0
4225,486,5.0
4225,488,2.0
4225,578,2.0
4225,648,4.0
4225,681,3.0
4225,735,1.0
4225,831,24.0
4225,843,3.0
4225,1010,5.0
4225,1170,1.0
4225,1221,1.0
4225,1283,4.0
4225,1876,5.0
4225,2460,17.0
4270,34,2.0
4270,97,1.0
4270,145,2.0
4270,182,1.0
4270,204,2.0
4270,219,1.0
4270,223,1.0
4270,277,2.0
4270,563,1.0
4270,798,2.0
4270,1222,1.0
4270,1729,1.0
4346,95,1.0
4346,174,2.0
4346,212,1.0
4346,445,1.0
4346,587,1.0
4346,658,1.0
4346,681,2.0
4346,685,1.0
4346,735,1.0
4346,840,1.0
4346,857,1.0
4346,1704,1.0
4346,1729,1.0
4346,2401,1.0
4353,3,3.0
4353,4,1.0
4353,5,2.0
4353,13,4.0
4353,19,1.0
4353,20,1.0
4353,27,2.0
4353,34,1.0
4353,50,1.0
4353,59,1.0
4353,61,5.0
4353,64,4.0
4353,68,1.0
4353,85,1.0
4353,95,1.0
4353,98,1.0
4353,103,1.0
4353,111,2.0
4353,118,1.0
4353,120,1.0
4353,132,1.0
4353,135,7.0
4353,137,1.0
4353,145,1.0
4353,164,1.0
4353,165,3.0
4353,184,2.0
4353,198,7.0
4353,204,2.0
4353,209,1.0
4353,219,1.0
4353,262,3.0
4353,270,1.0
4353,283,10.0
4353,294,4.0
4353,302,2.0
4353,305,1.0
4353,307,1.0
4353,318,6.0
4353,323,3.0
4353,344,1.0
4353,362,3.0
4353,371,1.0
4353,383,2.0
4353,418,15.0
4353,456,1.0
4353,470,3.0
4353,473,2.0
4353,547,3.0
4353,555,3.0
4353,560,6.0
4353,566,1.0
4353,574,1.0
4353,576,1.0
4353,578,23.0
4353,594,5.0
4353,595,10.0
4353,601,1.0
4353,644,6.0
4353,940,1.0
4353,984,1.0
4353,1023,1.0
4353,1059,1.0
4353,1060,1.0
4353,1089,2.0
4353,1130,1.0
4353,1252,3.0
4353,1283,7.0
4353,1393,7.0
4353,1820,7.0
4353,1849,1.0
4353,2401,1.0
4353,2403,1.0
4353,2460,1.0
4397,211,3.0
4397,212,3.0
4397,222,3.0
4397,662,3.0
4397,702,3.0
4400,13,2.0
4400,262,5.0
4400,367,2.0
4400,517,5.0
4400,557,2.0
4400,578,2.0
4400,1235,5.0
4414,6,2.0
4414,11,1.0
4414,34,1.0
4414,55,1.0
4414,74,1.0
4414,96,1.0
4414,98,1.0
4414,102,1.0
4414,529,1.0
4414,588,1.0
4414,590,1.0
4414,980,1.0
4414,1264,1.0
4414,1283,1.0
4414,1721,1.0
4414,2368,1.0
4420,3,1.0
4420,9,1.0
4420,18,3.0
4420,29,2.0
4420,60,1.0
4420,91,1.0
4420,98,2.0
4420,113,3.0
4420,120,2.0
4420,135,2.0
4420,137,15.0
4420,174,2.0
4420,228,1.0
4420,262,4.0
4420,305,2.0
4420,343,1.0
4420,445,1.0
4420,452,1.0
4420,523,3.0
4420,560,2.0
4420,562,1.0
4420,627,2.0
4420,631,1.0
4420,675,2.0
4420,709,2.0
4420,749,3.0
4420,985,1.0
4420,992,1.0
4420,1194,1.0
4420,1289,1.0
4420,1337,1.0
4420,1650,3.0
4420,1840,2.0
4420,1991,3.0
4420,2206,3.0
4420,2460,2.0
4420,2642,3.0
4420,2849,1.0
4440,13,11.0
4440,34,3.0
4440,55,11.0
4440,60,6.0
4440,64,3.0
4440,106,2.0
4440,121,2.0
4440,135,1.0
4440,144,4.0
4440,167,6.0
4440,207,11.0
4440,228,6.0
4440,249,1.0
4440,294,3.0
4440,320,3.0
4440,323,2.0
4440,363,1.0
4440,407,4.0
4440,426,11.0
4440,644,4.0
4440,651,1.0
4440,673,6.0
4440,786,1.0
4440,1060,4.0
4440,1324,1.0
4440,1327,8.0
4440,1766,8.0
4440,1820,1.0
4440,2460,1.0
4440,2482,1.0
4440,2576,1.0
4456,61,1.0
4456,135,1.0
4456,137,1.0
4456,262,3.0
4456,523,2.0
4456,578,1.0
4456,1196,1.0
4476,98,1.0
4476,152,1.0
4476,176,1.0
4476,226,1.0
4476,262,3.0
4476,370,1.0
4476,411,2.0
4476,419,1.0
4476,568,1.0
4476,578,6.0
4476,719,1.0
4476,1036,5.0
4476,1121,1.0
4476,1182,2.0
4476,1215,1.0
4476,1240,1.0
4491,5,2.0
4491,34,1.0
4491,95,3.0
4491,174,2.0
4491,205,2.0
4491,240,1.0
4491,262,18.0
4491,270,18.0
4491,283,2.0
4491,323,2.0
4491,345,2.0
4491,362,1.0
4491,566,2.0
4491,578,2.0
4491,627,2.0
4491,1063,1.0
4491,1331,8.0
4491,1521,2.0
4491,1729,2.0
4491,1839,3.0
4491,1991,18.0
4523,1,6.0
4523,2,2.0
4523,4,11.0
4523,9,3.0
4523,11,8.0
4523,12,1.0
4523,19,1.0
4523,21,1.0
4523,34,9.0
4523,36,4.0
4523,42,4.0
4523,43,2.0
4523,51,2.0
4523,54,1.0
4523,55,4.0
4523,62,1.0
4523,63,2.0
4523,64,6.0
4523,77,5.0
4523,78,8.0
4523,80,1.0
4523,91,18.0
4523,95,10.0
4523,98,20.0
4523,99,5.0
4523,101,2.0
4523,103,3.0
4523,111,9.0
4523,112,2.0
4523,118,11.0
4523,122,4.0
4523,133,1.0
4523,134,1.0
4523,145,1.0
4523,164,1.0
4523,180,2.0
4523,198,4.0
4523,201,8.0
4523,209,1.0
4523,211,1.0
4523,216,6.0
4523,218,9.0
4523,219,6.0
4523,223,3.0
4523,254,1.0
4523,262,6.0
4523,270,19.0
4523,277,8.0
4523,281,4.0
4523,283,2.0
4523,299,4.0
4523,300,4.0
4523,308,1.0
4523,320,6.0
4523,323,4.0
4523,339,2.0
4523,344,4.0
4523,351,1.0
4523,366,5.0
4523,370,1.0
4523,413,2.0
4523,414,4.0
4523,418,6.0
4523,428,4.0
4523,437,2.0
4523,458,3.0
4523,479,4.0
4523,488,6.0
4523,503,6.0
4523,530,2.0
4523,536,12.0
4523,550,5.0
4523,557,1.0
4523,560,4.0
4523,563,3.0
4523,578,7.0
4523,579,3.0
4523,582,3.0
4523,587,2.0
4523,594,12.0
4523,601,3.0
4523,618,2.0
4523,644,5.0
4523,647,2.0
4523,679,2.0
4523,702,1.0
4523,725,9.0
4523,744,4.0
4523,756,6.0
4523,763,9.0
4523,791,2.0
4523,802,5.0
4523,831,33.0
4523,850,3.0
4523,862,2.0
4523,911,6.0
4523,983,3.0
4523,1065,3.0
4523,1119,6.0
4523,1188,2.0
4523,1215,1.0
4523,1250,1.0
4523,1283,14.0
4523,1302,1.0
4523,1393,10.0
4523,1516,1.0
4523,1616,1.0
4523,1694,1.0
4523,1733,1.0
4523,1734,5.0
4523,1825,2.0
4523,1838,5.0
4523,1991,1.0
4533,2,1.0
4533,111,2.0
4533,164,1.0
4533,210,1.0
4533,219,2.0
4533,262,1.0
4533,327,1.0
4533,350,1.0
4533,403,2.0
4533,578,4.0
4537,3,1.0
4537,17,1.0
4537,95,2.0
4537,97,4.0
4537,115,2.0
4537,135,1.0
4537,210,15.0
4537,240,1.0
4537,262,17.0
4537,270,15.0
4537,411,1.0
4537,560,1.0
4537,578,3.0
4537,587,2.0
4537,601,1.0
4537,616,1.0
4537,651,4.0
4537,1036,2.0
4537,1130,1.0
4537,2401,2.0
4622,2,1.0
4622,3,1.0
4622,5,4.0
4622,13,2.0
4622,17,5.0
4622,18,1.0
4622,34,3.0
4622,54,2.0
4622,60,1.0
4622,64,1.0
4622,67,2.0
4622,85,1.0
4622,95,3.0
4622,98,2.0
4622,103,1.0
4622,110,5.0
4622,135,2.0
4622,136,1.0
4622,138,3.0
4622,145,1.0
4622,210,1.0
4622,216,4.0
4622,230,1.0
4622,240,2.0
4622,262,1.0
4622,269,1.0
4622,275,1.0
4622,279,1.0
4622,283,1.0
4622,321,1.0
4622,323,1.0
4622,344,1.0
4622,351,1.0
4622,352,1.0
4622,370,2.0
4622,403,1.0
4622,488,4.0
4622,505,1.0
4622,529,1.0
4622,578,5.0
4622,618,1.0
4622,626,5.0
4622,644,1.0
4622,657,1.0
4622,685,1.0
4622,819,1.0
4622,874,1.0
4622,923,1.0
4622,931,1.0
4622,939,1.0
4622,1180,1.0
4622,1181,3.0
4622,1283,3.0
4622,1393,2.0
4622,1398,2.0
4622,1554,1.0
4622,1820,2.0
4622,2051,1.0
4622,2124,2.0
4622,2129,2.0
4622,2460,1.0
4636,13,1.0
4636,117,1.0
4636,167,1.0
4636,172,1.0
4636,203,1.0
4636,204,2.0
4636,279,2.0
4636,405,1.0
4636,426,1.0
4636,542,1.0
4636,1156,1.0
4636,1283,1.0
4636,1415,1.0
4636,1614,1.0
4636,1733,1.0
4636,2403,1.0
4638,6,1.0
4638,137,1.0
4638,231,1.0
4638,250,3.0
4638,663,1.0
4638,1362,3.0
4641,3,1.0
4641,6,1.0
4641,29,1.0
4641,42,2.0
4641,58,1.0
4641,98,1.0
4641,101,1.0
4641,102,1.0
4641,118,1.0
4641,120,1.0
4641,262,1.0
4641,411,1.0
4641,567,1.0
4641,578,1.0
4641,1213,1.0
4641,1283,1.0
4648,3,2.0
4648,5,1.0
4648,20,10.0
4648,25,1.0
4648,85,7.0
4648,117,4.0
4648,118,3.0
4648,176,7.0
4648,253,7.0
4648,262,10.0
4648,275,1.0
4648,305,2.0
4648,318,7.0
4648,326,1.0
4648,330,1.0
4648,345,1.0
4648,405,4.0
4648,411,9.0
4648,419,7.0
4648,445,1.0
4648,578,9.0
4648,694,2.0
4648,719,7.0
4648,735,1.0
4648,997,1.0
4648,1213,1.0
4648,1283,1.0
4648,1475,9.0
4667,34,3.0
4667,64,1.0
4667,262,3.0
4667,272,1.0
4667,578,3.0
4667,807,1.0
4667,1283,1.0
4667,2403,1.0
4679,20,1.0
4679,110,1.0
4679,136,1.0
4679,283,1.0
4679,529,1.0
4679,530,1.0
4679,578,1.0
4679,773,1.0
4679,798,1.0
4679,1259,1.0
4679,2460,1.0
4683,283,10.0
4683,361,4.0
4683,560,10.0
4683,566,10.0
4683,578,6.0
4683,1820,4.0
4687,283,3.0
4687,305,1.0
4687,560,1.0
4687,566,6.0
4687,578,1.0
4687,1283,2.0
4687,1820,2.0
4690,14,1.0
4690,19,4.0
4690,28,1.0
4690,34,11.0
4690,36,3.0
4690,37,1.0
4690,44,1.0
4690,55,2.0
4690,77,3.0
4690,78,9.0
4690,80,1.0
4690,106,1.0
4690,111,1.0
4690,112,1.0
4690,115,9.0
4690,120,1.0
4690,133,1.0
4690,135,1.0
4690,145,1.0
4690,176,2.0
4690,179,2.0
4690,189,3.0
4690,210,4.0
4690,219,4.0
4690,226,1.0
4690,240,6.0
4690,262,17.0
4690,270,2.0
4690,286,1.0
4690,318,1.0
4690,333,1.0
4690,350,2.0
4690,362,1.0
4690,411,1.0
4690,434,1.0
4690,488,5.0
4690,491,1.0
4690,518,1.0
4690,529,1.0
4690,578,16.0
4690,601,2.0
4690,629,2.0
4690,689,1.0
4690,690,1.0
4690,725,1.0
4690,787,2.0
4690,854,1.0
4690,1112,2.0
4690,2403,2.0
4695,12,1.0
4695,13,1.0
4695,34,2.0
4695,43,1.0
4695,55,1.0
4695,102,1.0
4695,110,1.0
4695,117,1.0
4695,125,1.0
4695,126,1.0
4695,135,1.0
4695,146,1.0
4695,177,1.0
4695,219,3.0
4695,253,1.0
4695,262,3.0
4695,270,1.0
4695,283,1.0
4695,289,1.0
4695,323,1.0
4695,339,1.0
4695,350,1.0
4695,418,1.0
4695,426,1.0
4695,466,1.0
4695,473,1.0
4695,498,1.0
4695,518,1.0
4695,578,2.0
4695,587,1.0
4695,591,1.0
4695,997,1.0
4695,1009,1.0
4695,1166,2.0
4695,1283,4.0
4695,1472,1.0
4695,1733,1.0
4695,2024,1.0
4695,2401,1.0
4695,2403,1.0
4695,2460,1.0
4704,2,1.0
4704,6,1.0
4704,10,4.0
4704,11,2.0
4704,14,1.0
4704,19,3.0
4704,20,1.0
4704,21,4.0
4704,22,1.0
4704,27,1.0
4704,34,9.0
4704,43,8.0
4704,45,2.0
4704,46,1.0
4704,51,5.0
4704,54,2.0
4704,60,3.0
4704,61,1.0
4704,62,4.0
4704,78,2.0
4704,98,8.0
4704,99,3.0
4704,101,3.0
4704,102,1.0
4704,103,3.0
4704,104,2.0
4704,110,1.0
4704,111,5.0
4704,118,5.0
4704,119,2.0
4704,120,3.0
4704,127,1.0
4704,138,9.0
4704,145,1.0
4704,146,3.0
4704,150,3.0
4704,159,8.0
4704,164,5.0
4704,167,4.0
4704,172,5.0
4704,174,6.0
4704,179,1.0
4704,183,14.0
4704,207,1.0
4704,212,1.0
4704,219,18.0
4704,222,1.0
4704,226,8.0
4704,228,1.0
4704,229,3.0
4704,249,2.0
4704,250,1.0
4704,262,51.0
4704,263,2.0
4704,270,9.0
4704,275,1.0
4704,281,3.0
4704,309,4.0
4704,314,1.0
4704,318,1.0
4704,320,2.0
4704,323,1.0
4704,333,1.0
4704,347,1.0
4704,352,4.0
4704,361,1.0
4704,370,3.0
4704,385,2.0
4704,403,4.0
4704,404,3.0
4704,411,11.0
4704,419,4.0
4704,428,2.0
4704,437,2.0
4704,444,1.0
4704,452,1.0
4704,458,5.0
4704,479,1.0
4704,488,9.0
4704,498,2.0
4704,506,1.0
4704,553,1.0
4704,557,1.0
4704,568,2.0
4704,576,3.0
4704,578,13.0
4704,587,1.0
4704,588,1.0
4704,593,4.0
4704,647,1.0
4704,650,6.0
4704,651,1.0
4704,662,2.0
4704,669,1.0
4704,802,1.0
