uid,sid
5648,354
5648,356
5648,599
5648,367
5648,373
5648,600
5648,563
5648,392
5648,816
5648,396
5648,232
5648,403
5648,678
5648,424
5648,446
5648,858
5648,698
5648,461
5648,248
5648,712
5648,473
5648,480
5648,499
5648,823
5648,615
5648,263
5648,264
5648,740
5648,564
5648,928
5648,907
5648,542
5451,0
5451,54
5451,626
5451,83
5451,105
5451,112
5451,120
5451,156
5451,166
5451,647
5451,361
5451,563
5451,581
5451,237
5451,435
5451,695
5451,870
5451,871
5451,762
9226,158
9226,499
9226,260
5526,17
5526,102
5526,335
5526,337
5526,338
5526,931
1506,55
1506,98
1506,323
1506,644
1506,365
1506,784
1506,435
1506,248
1506,980
1506,871
2128,308
2128,357
2128,718
9616,7
9616,10
9616,90
9616,563
9616,951
2389,296
2389,90
2389,96
2389,336
2389,360
2389,568
2389,802
2389,695
2389,911
2756,211
2756,218
2756,492
8455,10
8455,279
8455,558
8455,90
8455,146
8455,330
8455,169
8455,170
8455,336
8455,623
8455,183
8455,389
8455,396
8455,403
8455,237
8455,428
8455,837
8455,690
8455,448
8455,942
8455,248
8455,738
8455,506
8455,871
8455,778
8455,553
1720,40
1720,51
1720,55
1720,77
1720,577
1720,117
1720,322
1720,347
1720,224
1720,765
1720,404
1720,450
1720,250
1720,810
1720,489
1720,492
1720,495
1720,497
1720,750
189,9
189,36
189,300
189,96
189,100
189,105
189,108
189,113
189,129
189,138
189,324
189,639
189,353
189,376
189,381
189,830
189,789
189,241
189,807
189,692
189,465
189,572
189,477
189,493
189,958
189,778
8877,637
8877,358
8877,403
8877,233
7284,291
7284,105
7284,312
7284,160
7284,336
7284,199
7284,674
7284,445
7284,820
9039,7
9039,8
9039,29
9039,33
9039,36
9039,37
9039,39
9039,40
9039,42
9039,624
9039,290
9039,55
9039,67
9039,77
9039,92
9039,114
9039,123
9039,136
9039,144
9039,146
9039,150
9039,326
9039,633
9039,330
9039,635
9039,334
9039,336
9039,182
9039,344
9039,361
9039,828
9039,386
9039,665
9039,601
9039,786
9039,673
9039,915
9039,410
9039,685
9039,696
9039,702
9039,610
9039,606
9039,724
9039,910
9039,264
9039,955
9039,522
9039,553
6826,90
6826,360
6826,406
8660,624
8660,308
8660,636
8660,867
8660,176
8660,338
8660,244
8660,839
8660,712
8660,723
8660,260
5047,0
5047,7
5047,10
5047,22
5047,576
5047,51
5047,55
5047,67
5047,90
5047,827
5047,94
5047,100
5047,105
5047,596
5047,114
5047,310
5047,120
5047,316
5047,318
5047,323
5047,164
5047,635
5047,637
5047,177
5047,337
5047,193
5047,195
5047,353
5047,203
5047,361
5047,362
5047,580
5047,372
5047,380
5047,568
5047,398
5047,403
5047,766
5047,917
5047,242
5047,436
5047,439
5047,448
5047,457
5047,701
5047,463
5047,247
5047,570
5047,606
5047,810
5047,723
5047,260
5047,608
5047,509
5047,989
5047,752
5047,905
649,90
649,109
649,147
649,163
649,565
649,650
7365,90
7365,309
7365,142
7365,144
7365,601
7365,917
8414,79
8414,94
8414,332
8414,437
8414,469
814,8
814,282
814,30
814,52
814,90
814,142
814,147
814,158
814,637
814,641
814,347
814,652
814,369
814,224
814,833
814,401
814,233
814,433
814,447
814,459
814,702
814,861
814,509
814,512
9042,282
9042,17
9042,30
9042,90
9042,119
9042,120
9042,312
9042,332
9042,373
9042,233
9042,239
9042,449
9042,573
9042,509
4769,78
4769,114
4769,120
4769,324
4769,523
8012,289
8012,114
2801,296
2801,817
2801,632
2801,636
2801,361
2801,384
9413,161
9413,331
39,283
39,30
39,37
39,628
39,158
39,174
39,196
39,355
39,356
39,675
39,903
39,443
39,866
39,509
39,928
9837,323
9837,328
9837,868
4571,120
4571,150
4571,174
4571,799
4571,246
2142,9
2142,52
2142,90
2142,620
2142,158
2142,204
2142,700
2530,576
2530,34
2530,147
2530,152
2530,344
2530,369
2530,664
2530,675
2530,424
2530,684
2530,719
2530,480
2530,757
6415,22
6415,296
6415,256
7066,0
7066,1
7066,280
7066,283
7066,47
7066,53
7066,56
7066,98
7066,135
7066,137
7066,146
7066,163
7066,635
7066,176
7066,177
7066,180
7066,340
7066,192
7066,357
7066,203
7066,562
7066,651
7066,372
7066,218
7066,672
7066,419
7066,689
7066,807
7066,695
7066,450
7066,248
7066,842
7066,605
7066,881
7066,717
7066,768
7066,260
7066,503
7066,748
4857,280
4857,22
4857,26
4857,29
4857,36
4857,42
4857,55
4857,94
4857,114
4857,315
4857,154
4857,162
4857,636
4857,357
4857,362
4857,363
4857,562
4857,366
4857,828
4857,654
4857,381
4857,390
4857,220
4857,222
4857,224
4857,665
4857,225
4857,226
4857,672
4857,403
4857,677
4857,406
4857,236
4857,413
4857,766
4857,429
4857,434
4857,443
4857,446
4857,701
4857,467
4857,250
4857,252
4857,255
4857,607
4857,769
4857,954
4857,884
4857,992
4857,900
5328,0
5328,1
5328,10
5328,279
5328,22
5328,23
5328,29
5328,576
5328,35
5328,36
5328,39
5328,49
5328,55
5328,63
5328,77
5328,80
5328,90
5328,304
5328,103
5328,305
5328,307
5328,119
5328,120
5328,127
5328,318
5328,134
5328,320
5328,322
5328,158
5328,328
5328,579
5328,332
5328,635
5328,637
5328,638
5328,335
5328,179
5328,337
5328,340
5328,187
5328,344
5328,195
5328,196
5328,646
5328,199
5328,351
5328,566
5328,353
5328,354
5328,650
5328,562
5328,372
5328,654
5328,379
5328,381
5328,215
5328,216
5328,217
5328,386
5328,663
5328,394
5328,226
5328,833
5328,229
5328,401
5328,671
5328,672
5328,232
5328,403
5328,765
5328,233
5328,407
5328,789
5328,410
5328,679
5328,414
5328,420
5328,425
5328,426
5328,603
5328,428
5328,431
5328,690
5328,241
5328,436
5328,437
5328,802
5328,767
5328,695
5328,697
5328,448
5328,451
5328,457
5328,875
5328,460
5328,701
5328,705
5328,707
5328,463
5328,792
5328,465
5328,248
5328,249
5328,469
5328,945
5328,479
5328,722
5328,489
5328,492
5328,729
5328,263
5328,742
5328,745
5328,509
5328,514
5328,520
5328,536
5328,933
5328,552
535,380
6763,42
6763,304
6763,149
6763,367
6763,830
6763,834
6763,727
9184,4
9184,7
9184,8
9184,9
9184,10
9184,282
9184,283
9184,23
9184,284
9184,27
9184,29
9184,576
9184,37
9184,285
9184,286
9184,47
9184,287
9184,51
9184,52
9184,54
9184,55
9184,292
9184,558
9184,63
9184,64
9184,83
9184,90
9184,781
9184,299
9184,94
9184,577
9184,302
9184,304
9184,100
9184,103
9184,305
9184,307
9184,107
9184,123
9184,317
9184,318
9184,137
9184,144
9184,146
9184,630
9184,806
9184,150
9184,152
9184,153
9184,160
9184,162
9184,323
9184,163
9184,330
9184,336
9184,176
9184,178
9184,179
9184,337
9184,338
9184,340
9184,343
9184,643
9184,191
9184,350
9184,353
9184,354
9184,358
9184,204
9184,650
9184,938
9184,375
9184,656
9184,381
9184,830
9184,386
9184,563
9184,581
9184,218
9184,665
9184,225
9184,395
9184,226
9184,398
9184,228
9184,673
9184,818
9184,680
9184,426
9184,428
9184,433
9184,687
9184,239
9184,807
9184,692
9184,583
9184,457
9184,701
9184,820
9184,461
9184,703
9184,704
9184,705
9184,706
9184,707
9184,585
9184,248
9184,711
9184,250
9184,612
9184,475
9184,252
9184,943
9184,477
9184,718
9184,607
9184,480
9184,481
9184,482
9184,484
9184,946
9184,492
9184,495
9184,259
9184,499
9184,500
9184,823
9184,739
9184,740
9184,741
9184,813
9184,745
9184,746
9184,748
9184,901
9184,826
9184,530
9184,912
9184,757
9184,998
9184,936
9184,553
1155,90
1155,145
1155,462
6435,37
6435,63
6435,90
6435,638
6435,340
6435,832
6435,915
6435,874
6435,711
6435,497
6435,499
6435,740
6435,974
2941,338
2941,360
2941,680
1185,0
1185,9
1185,279
1185,282
1185,22
1185,23
1185,284
1185,28
1185,29
1185,30
1185,33
1185,34
1185,35
1185,36
1185,286
1185,51
1185,52
1185,53
1185,55
1185,291
1185,56
1185,58
1185,64
1185,67
1185,83
1185,90
1185,94
1185,96
1185,307
1185,117
1185,120
1185,123
1185,124
1185,127
1185,316
1185,131
1185,318
1185,140
1185,142
1185,158
1185,162
1185,164
1185,330
1185,334
1185,913
1185,177
1185,337
1185,182
1185,643
1185,195
1185,350
1185,566
1185,202
1185,359
1185,206
1185,368
1185,373
1185,381
1185,600
1185,385
1185,568
1185,389
1185,395
1185,226
1185,601
1185,669
1185,677
1185,406
1185,410
1185,414
1185,433
1185,239
1185,690
1185,436
1185,940
1185,694
1185,941
1185,696
1185,697
1185,701
1185,585
1185,466
1185,711
1185,713
1185,572
1185,843
1185,475
1185,252
1185,253
1185,719
1185,481
1185,489
1185,492
1185,259
1185,910
1185,503
1185,263
1185,741
1185,507
1185,509
1185,926
1185,905
1185,528
1185,530
8141,8
8141,279
8141,592
8141,284
8141,57
8141,83
8141,90
8141,103
8141,120
8141,127
8141,163
8141,363
8141,381
8141,789
8141,237
8141,428
8141,705
8141,468
8141,251
8141,475
8141,504
8141,507
8141,547
1103,29
1103,560
1103,63
1103,117
1103,120
1103,134
1103,154
1103,163
1103,178
1103,179
1103,398
1103,411
1103,419
1103,947
1103,803
1103,503
1103,509
1103,588
2349,90
2349,150
9017,129
9017,376
7963,90
7963,360
7932,90
7932,102
7932,108
7932,203
7932,456
7932,945
7932,734
7932,265
242,28
242,153
242,154
242,853
242,909
2051,317
2051,154
2051,155
2051,170
2051,178
2051,186
2051,644
2051,216
2051,701
2051,553
3296,90
3296,135
3296,375
3296,381
3296,896
213,7
213,154
213,446
213,610
213,547
213,553
9811,120
9811,816
9811,450
9811,250
9811,733
3611,30
3611,287
3611,52
3611,90
3611,307
3611,116
3611,129
3611,340
3611,367
3611,228
3611,420
3611,850
3611,695
3611,456
3611,920
6353,279
6353,287
6353,307
6353,138
6353,638
6353,174
6353,353
6353,205
6353,381
6353,663
6353,677
6353,902
6353,441
6353,695
6353,456
6353,462
6353,895
6353,477
6353,497
6353,499
6353,501
6353,740
6353,742
6353,510
6353,530
6353,981
6353,551
3627,316
3627,177
3627,178
3627,370
3627,701
3627,508
6531,58
6531,116
6531,867
6531,176
6531,642
6531,347
6531,360
6531,361
6531,581
6531,400
6531,891
6531,473
6531,494
6531,260
6531,748
164,282
164,30
164,33
164,123
164,137
164,162
164,633
164,163
164,636
164,351
164,361
164,211
164,226
164,401
164,696
164,701
164,245
164,468
164,470
164,607
164,509
164,524
2469,631
2469,644
2469,601
2469,730
8861,9
8861,282
8861,19
8861,283
8861,30
8861,51
8861,290
8861,55
8861,56
8861,558
8861,66
8861,898
8861,90
8861,304
8861,307
8861,114
8861,310
8861,146
8861,150
8861,156
8861,160
8861,163
8861,330
8861,331
8861,332
8861,635
8861,337
8861,180
8861,340
8861,346
8861,347
8861,349
8861,353
8861,354
8861,357
8861,648
8861,205
8861,365
8861,367
8861,370
8861,208
8861,591
8861,378
8861,214
8861,662
8861,218
8861,226
8861,670
8861,674
8861,818
8861,407
8861,408
8861,237
8861,835
8861,427
8861,429
8861,434
8861,687
8861,695
8861,696
8861,450
8861,841
8861,868
8861,570
8861,712
8861,251
8861,254
8861,720
8861,489
8861,497
8861,769
8861,263
8861,608
8861,750
8861,771
8861,526
8861,270
8861,527
8861,870
8861,759
8861,762
8861,278
8146,1
8146,9
8146,282
8146,23
8146,26
8146,37
8146,39
8146,285
8146,286
8146,51
8146,68
8146,78
8146,90
8146,93
8146,301
8146,100
8146,103
8146,315
8146,137
8146,153
8146,623
8146,337
8146,351
8146,354
8146,357
8146,358
8146,362
8146,655
8146,786
8146,836
8146,436
8146,940
8146,941
8146,808
8146,697
8146,250
8146,251
8146,489
8146,724
8146,495
8146,259
8146,883
8146,795
8146,530
1838,0
1838,9
1838,17
1838,37
1838,42
1838,56
1838,292
1838,64
1838,66
1838,898
1838,78
1838,94
1838,304
1838,114
1838,120
1838,129
1838,317
1838,134
1838,144
1838,145
1838,149
1838,154
1838,155
1838,163
1838,328
1838,330
1838,635
1838,637
1838,176
1838,178
1838,352
1838,353
1838,354
1838,202
1838,355
1838,356
1838,367
1838,854
1838,373
1838,656
1838,384
1838,568
1838,218
1838,224
1838,226
1838,396
1838,601
1838,787
1838,232
1838,675
1838,233
1838,417
1838,426
1838,428
1838,431
1838,837
1838,807
1838,694
1838,695
1838,941
1838,448
1838,450
1838,875
1838,701
1838,868
1838,462
1838,585
1838,570
1838,821
1838,714
1838,809
1838,861
1838,477
1838,727
1838,745
1838,964
1838,755
1838,931
1838,893
1838,985
1838,778
425,289
425,90
425,327
425,618
425,362
425,673
425,403
425,461
9258,232
563,4
563,90
563,204
817,0
817,4
817,8
817,9
817,10
817,279
817,280
817,282
817,18
817,19
817,22
817,283
817,23
817,284
817,29
817,30
817,576
817,33
817,34
817,35
817,36
817,37
817,286
817,40
817,42
817,44
817,46
817,47
817,624
817,625
817,49
817,287
817,51
817,52
817,53
817,290
817,561
817,55
817,291
817,56
817,292
817,57
817,58
817,558
817,294
817,63
817,64
817,67
817,594
817,69
817,626
817,595
817,295
817,77
817,296
817,78
817,79
817,628
817,83
817,90
817,298
817,299
817,92
817,93
817,94
817,300
817,577
817,302
817,304
817,96
817,98
817,100
817,102
817,103
817,105
817,305
817,307
817,107
817,108
817,110
817,596
817,309
817,112
817,113
817,114
817,310
817,116
817,117
817,118
817,119
817,120
817,312
817,619
817,122
817,123
817,124
817,125
817,127
817,315
817,316
817,129
817,629
817,131
817,132
817,317
817,318
817,134
817,135
817,137
817,140
817,142
817,144
817,145
817,319
817,146
817,147
817,149
817,630
817,150
817,153
817,156
817,158
817,160
817,161
817,162
817,323
817,326
817,817
817,633
817,163
817,327
817,164
817,847
817,330
817,166
817,332
817,635
817,637
817,334
817,638
817,169
817,913
817,335
817,170
817,172
817,336
817,623
817,176
817,177
817,178
817,179
817,337
817,180
817,338
817,181
817,182
817,340
817,185
817,186
817,344
817,642
817,621
817,193
817,194
817,597
817,195
817,347
817,644
817,645
817,350
817,199
817,351
817,352
817,353
817,354
817,356
817,357
817,598
817,203
817,358
817,359
817,360
817,204
817,361
817,648
817,362
817,649
817,205
817,363
817,367
817,828
817,653
817,208
817,209
817,372
817,210
817,373
817,374
817,375
817,376
817,377
817,378
817,379
817,381
817,864
817,567
817,800
817,600
817,215
817,216
817,658
817,384
817,660
817,830
817,386
817,388
817,568
817,563
817,662
817,581
817,218
817,220
817,222
817,394
817,224
817,665
817,395
817,226
817,785
817,396
817,398
817,622
817,601
817,227
817,667
817,229
817,400
817,669
817,788
817,673
817,232
817,402
817,818
817,403
817,675
817,233
817,404
817,234
817,677
817,406
817,407
817,915
817,789
817,408
817,410
817,678
817,412
817,413
817,415
817,681
817,417
817,835
817,420
817,421
817,426
817,427
817,682
817,766
817,683
817,428
817,429
817,430
817,431
817,685
817,837
817,432
817,916
817,433
817,850
817,434
817,790
817,686
817,687
817,689
817,917
817,690
817,838
817,242
817,436
817,440
817,807
817,441
817,903
817,442
817,443
817,695
817,941
817,696
817,446
817,448
817,604
817,449
817,583
817,450
817,453
817,456
817,457
817,459
817,700
817,841
817,701
817,868
817,820
817,705
817,706
817,462
817,709
817,465
817,247
817,585
817,611
817,248
817,570
817,908
817,918
817,712
817,713
817,468
817,571
817,919
817,250
817,471
817,876
817,899
817,606
817,573
817,251
817,472
817,473
817,612
817,474
817,716
817,809
817,252
817,860
817,476
817,861
817,943
817,862
817,477
817,945
817,478
817,718
817,607
817,719
817,481
817,482
817,720
817,483
817,613
817,484
817,485
817,486
817,768
817,920
817,946
817,487
817,947
817,488
817,722
817,865
817,723
817,489
817,724
817,492
817,493
817,257
817,921
817,494
817,922
817,726
817,258
817,587
817,728
817,495
817,496
817,497
817,498
817,259
817,731
817,499
817,260
817,733
817,500
817,501
817,822
817,735
817,910
817,737
817,503
817,739
817,950
817,811
817,769
817,504
817,263
817,264
817,740
817,741
817,742
817,507
817,869
817,508
817,744
817,745
817,509
817,510
817,746
817,511
817,956
817,516
817,794
817,844
817,747
817,748
817,901
817,519
817,749
817,770
817,814
817,927
817,958
817,750
817,266
817,771
817,905
817,986
817,523
817,815
817,269
817,524
817,575
817,525
817,526
817,995
817,824
817,772
817,878
817,963
817,879
817,271
817,528
817,755
817,997
817,782
817,887
817,797
817,870
817,530
817,756
817,929
817,892
817,889
817,978
817,534
817,536
817,984
817,757
817,538
817,774
817,906
817,543
817,545
817,547
817,890
817,974
817,935
817,936
817,552
817,555
8891,596
8891,367
8891,695
2048,561
2048,54
2048,55
2048,77
2048,90
2048,103
2048,108
2048,114
2048,144
2048,350
2048,203
2048,360
2048,568
2048,424
2048,766
2048,701
2048,462
2048,809
2048,949
2048,530
2048,552
9092,37
9092,112
9092,347
9092,351
9092,870
9092,762
6375,29
6375,37
6375,55
6375,79
6375,310
6375,124
6375,134
6375,160
6375,164
6375,635
6375,637
6375,176
6375,352
6375,799
6375,648
6375,216
6375,224
6375,417
6375,582
6375,941
6375,448
6375,248
6375,471
6375,476
6375,769
6375,529
6375,762
6375,779
3298,90
8752,282
8752,57
8752,173
8752,644
8752,788
3996,34
3996,285
3996,290
3996,90
3996,307
3996,123
3996,163
3996,169
3996,338
3996,182
3996,359
3996,210
3996,218
3996,675
3996,445
3996,791
3996,614
3996,490
3996,724
3996,735
3996,574
5237,49
5237,395
5237,396
5237,707
5237,505
3707,96
3707,381
7840,93
7840,124
7840,134
7840,340
7840,428
7840,457
7840,506
3922,279
3922,283
3922,284
3922,27
3922,39
3922,285
3922,55
3922,60
3922,90
3922,302
3922,304
3922,120
3922,123
3922,313
3922,129
3922,134
3922,154
3922,156
3922,161
3922,633
3922,164
3922,635
3922,565
3922,853
3922,172
3922,177
3922,178
3922,347
3922,353
3922,562
3922,365
3922,381
3922,663
3922,601
3922,407
3922,237
3922,835
3922,424
3922,435
3922,440
3922,448
3922,458
3922,245
3922,248
3922,716
3922,943
3922,810
3922,945
3922,724
3922,574
3922,523
3922,609
7327,55
7327,304
7327,644
7327,358
7327,591
1319,4
1319,119
1319,573
2231,1
2231,47
2231,122
2231,127
2231,568
2231,398
2231,401
2231,843
2231,607
2231,770
8252,90
8252,631
8252,383
8252,659
8252,398
8252,436
6003,90
6003,96
6003,312
6003,638
6003,178
6003,380
6003,473
1952,0
1952,1
1952,4
1952,7
1952,9
1952,279
1952,280
1952,282
1952,22
1952,283
1952,23
1952,26
1952,284
1952,27
1952,28
1952,29
1952,30
1952,576
1952,33
1952,35
1952,36
1952,37
1952,39
1952,286
1952,49
1952,287
1952,51
1952,52
1952,290
1952,55
1952,56
1952,58
1952,60
1952,63
1952,64
1952,66
1952,67
1952,626
1952,898
1952,595
1952,295
1952,77
1952,78
1952,80
1952,83
1952,783
1952,90
1952,298
1952,92
1952,93
1952,94
1952,577
1952,96
1952,98
1952,100
1952,103
1952,108
1952,596
1952,112
1952,114
1952,310
1952,117
1952,119
1952,120
1952,123
1952,127
1952,316
1952,129
1952,135
1952,136
1952,137
1952,141
1952,144
1952,146
1952,150
1952,154
1952,156
1952,322
1952,158
1952,330
1952,913
1952,335
1952,172
1952,336
1952,337
1952,338
1952,181
1952,182
1952,340
1952,343
1952,345
1952,621
1952,195
1952,645
1952,348
1952,196
1952,198
1952,647
1952,566
1952,799
1952,354
1952,358
1952,359
1952,361
1952,648
1952,649
1952,599
1952,364
1952,562
1952,828
1952,784
1952,372
1952,210
1952,211
1952,374
1952,381
1952,567
1952,216
1952,385
1952,662
1952,392
1952,218
1952,220
1952,224
1952,226
1952,396
1952,228
1952,229
1952,668
1952,669
1952,401
1952,673
1952,232
1952,234
1952,406
1952,407
1952,415
1952,418
1952,420
1952,425
1952,426
1952,836
1952,684
1952,431
1952,432
1952,687
1952,239
1952,436
1952,437
1952,438
1952,802
1952,692
1952,941
1952,808
1952,696
1952,446
1952,447
1952,697
1952,460
1952,702
1952,704
1952,610
1952,706
1952,585
1952,248
1952,570
1952,712
1952,468
1952,571
1952,605
1952,250
1952,899
1952,606
1952,573
1952,473
1952,612
1952,809
1952,477
1952,944
1952,718
1952,479
1952,480
1952,256
1952,877
1952,481
1952,483
1952,486
1952,768
1952,487
1952,586
1952,723
1952,614
1952,489
1952,492
1952,258
1952,728
1952,495
1952,729
1952,259
1952,803
1952,801
1952,260
1952,804
1952,910
1952,503
1952,262
1952,615
1952,263
1952,505
1952,608
1952,507
1952,924
1952,508
1952,509
1952,746
1952,512
1952,516
1952,844
1952,748
1952,958
1952,752
1952,905
1952,815
1952,575
1952,879
1952,964
1952,609
1952,530
1952,535
1952,547
1952,552
1952,778
1952,553
1952,780
7990,0
7990,4
7990,282
7990,19
7990,22
7990,283
7990,284
7990,28
7990,29
7990,576
7990,36
7990,624
7990,625
7990,561
7990,55
7990,64
7990,67
7990,626
7990,77
7990,296
7990,79
7990,628
7990,90
7990,299
7990,94
7990,305
7990,307
7990,596
7990,112
7990,310
7990,116
7990,117
7990,119
7990,312
7990,122
7990,127
7990,129
7990,317
7990,134
7990,140
7990,146
7990,147
7990,320
7990,154
7990,162
7990,334
7990,565
7990,638
7990,169
7990,176
7990,178
7990,179
7990,338
7990,182
7990,340
7990,194
7990,644
7990,196
7990,352
7990,200
7990,353
7990,354
7990,203
7990,359
7990,648
7990,362
7990,649
7990,599
7990,367
7990,369
7990,828
7990,208
7990,580
7990,211
7990,373
7990,376
7990,378
7990,381
7990,386
7990,388
7990,568
7990,662
7990,218
7990,220
7990,222
7990,394
7990,665
7990,395
7990,226
7990,786
7990,788
7990,674
7990,403
7990,233
7990,236
7990,819
7990,408
7990,237
7990,416
7990,421
7990,426
7990,427
7990,682
7990,683
7990,428
7990,684
7990,431
7990,432
7990,917
7990,241
7990,807
7990,694
7990,767
7990,583
7990,457
7990,701
7990,610
7990,707
7990,792
7990,464
7990,709
7990,466
7990,570
7990,467
7990,713
7990,714
7990,250
7990,876
7990,606
7990,472
7990,473
7990,474
7990,607
7990,481
7990,613
7990,486
7990,768
7990,723
7990,257
7990,494
7990,259
7990,731
7990,803
7990,501
7990,738
7990,504
7990,953
7990,869
7990,509
7990,883
7990,515
7990,748
7990,901
7990,265
7990,521
7990,522
7990,271
7990,529
7990,870
7990,987
7990,532
7990,758
4487,304
4487,98
4487,838
4487,865
2712,47
2712,241
2712,882
2712,553
3593,22
3593,288
3593,140
3593,144
3593,335
3593,215
3593,605
3593,477
3593,723
3593,503
5296,54
5296,296
5296,90
5296,193
5296,215
5296,249
5296,738
3923,8
3923,35
3923,51
3923,60
3923,63
3923,64
3923,783
3923,90
3923,301
3923,123
3923,140
3923,158
3923,161
3923,179
3923,195
3923,563
3923,226
3923,404
3923,411
3923,473
3923,485
3923,509
3923,514
6644,287
6644,560
6644,55
6644,61
6644,594
6644,138
6644,144
6644,147
6644,323
6644,178
6644,214
6644,581
6644,393
6644,601
6644,667
6644,456
6644,791
6644,570
6644,612
8263,8
8263,29
8263,49
8263,60
8263,114
8263,119
8263,335
8263,185
8263,198
8263,562
8263,248
8263,489
8263,750
5309,9
5309,28
5309,37
5309,55
5309,304
5309,307
5309,596
5309,367
5309,660
5309,218
5309,818
5309,584
5309,701
5309,711
5309,475
5309,479
5309,851
5309,812
5309,511
5309,588
7821,22
7821,100
7821,530
9670,312
9670,122
9670,127
9670,137
9670,141
9670,149
9670,323
9670,198
9670,372
9670,393
9670,665
9670,495
2535,77
2535,120
2535,123
2535,176
2535,849
2535,376
2535,384
2535,388
2535,691
2535,586
2535,509
2535,960
2535,267
2535,528
4553,283
4553,290
4553,90
4553,92
4553,334
3171,22
3171,30
3171,625
3171,64
3171,296
3171,124
3171,347
3171,350
3171,655
3171,229
3171,233
3171,425
3171,427
3171,687
3171,446
3171,449
3171,840
3171,704
3171,570
3171,804
3171,509
3171,540
3171,543
3664,282
3664,17
3664,30
3664,37
3664,286
3664,77
3664,596
3664,328
3664,166
3664,178
3664,340
3664,199
3664,359
3664,214
3664,663
3664,233
3664,767
3664,445
3664,593
3664,717
3664,877
3664,495
3664,740
3664,978
4066,17
4066,94
4066,552
2702,94
2702,112
2702,120
2702,854
2702,237
2702,869
2702,509
8919,55
8919,299
8919,358
463,98
463,305
463,113
463,337
463,358
463,674
463,406
463,419
463,242
463,605
463,943
463,741
537,30
537,594
537,335
537,351
537,677
537,693
537,841
537,716
537,723
537,729
537,259
537,503
537,264
537,528
537,553
4068,26
4068,49
4068,353
4068,380
4068,398
4068,400
4068,500
4068,951
8447,10
8447,36
8447,179
8447,352
2659,307
933,8
933,178
933,396
933,278
3326,144
3326,767
6832,22
6832,283
6832,26
6832,28
6832,29
6832,31
6832,36
6832,37
6832,39
6832,44
6832,51
6832,290
6832,561
6832,55
6832,60
6832,66
6832,67
6832,295
6832,77
6832,296
6832,94
6832,304
6832,98
6832,100
6832,107
6832,109
6832,110
6832,596
6832,112
6832,113
6832,114
6832,117
6832,118
6832,120
6832,312
6832,129
6832,132
6832,147
6832,150
6832,631
6832,158
6832,163
6832,327
6832,579
6832,330
6832,166
6832,331
6832,334
6832,178
6832,179
6832,181
6832,188
6832,347
6832,348
6832,352
6832,353
6832,799
6832,618
6832,355
6832,356
6832,360
6832,361
6832,362
6832,206
6832,367
6832,653
6832,208
6832,580
6832,375
6832,591
6832,381
6832,216
6832,659
6832,384
6832,830
6832,385
6832,386
6832,390
6832,218
6832,226
6832,399
6832,401
6832,670
6832,673
6832,602
6832,403
6832,233
6832,234
6832,407
6832,413
6832,681
6832,425
6832,426
6832,857
6832,790
6832,687
6832,802
6832,903
6832,443
6832,695
6832,941
6832,583
6832,450
6832,593
6832,250
6832,473
6832,716
6832,253
6832,947
6832,259
6832,499
6832,734
6832,262
6832,769
6832,509
6832,956
6832,852
6832,794
6832,523
6832,524
6832,575
6832,588
6832,774
6832,934
6832,553
3737,132
3737,185
4514,63
4514,94
4514,120
4514,799
4514,602
4514,739
4514,993
6572,22
6572,100
6572,160
6572,183
6572,354
6572,360
6572,659
6572,687
6572,473
6572,586
6572,813
6572,778
615,29
615,47
615,326
615,330
615,461
4884,555
7676,9
7676,30
7676,576
7676,39
7676,64
7676,90
7676,302
7676,313
7676,136
7676,158
7676,163
7676,178
7676,186
7676,354
7676,360
7676,208
7676,224
7676,229
7676,400
7676,405
7676,430
7676,838
7676,241
7676,447
7676,251
7676,492
7676,762
9904,22
9904,27
9904,55
9904,77
9904,78
9904,300
9904,103
9904,119
9904,129
9904,132
9904,147
9904,633
9904,336
9904,347
9904,351
9904,352
9904,358
9904,359
9904,204
9904,657
9904,830
9904,563
9904,397
9904,678
9904,241
9904,696
9904,251
9904,910
2814,28
2814,36
2814,55
8765,323
8765,637
8765,242
8765,772
2329,35
2329,36
2329,304
2329,120
2329,313
2329,137
2329,346
2329,361
2329,362
2329,216
2329,568
2329,835
2329,430
2329,702
2329,523
7052,36
7052,163
7052,913
9783,94
9783,431
2091,29
2091,240
8387,47
8387,624
8387,625
8387,296
8387,94
8387,351
8387,381
8387,392
8387,244
8387,250
8387,895
8387,260
8387,772
3445,22
3445,35
3445,39
3445,285
3445,624
3445,55
3445,898
3445,296
3445,90
3445,98
3445,307
3445,310
3445,312
3445,316
3445,129
3445,142
3445,327
3445,330
3445,176
3445,182
3445,353
3445,598
3445,362
3445,388
3445,226
3445,670
3445,672
3445,673
3445,674
3445,406
3445,408
3445,690
3445,436
3445,448
3445,868
3445,464
3445,570
3445,475
3445,501
3445,911
3445,512
3445,879
3445,547
9674,633
9674,436
1862,33
1113,145
1113,334
1113,603
4365,55
4365,154
4365,360
4365,692
4365,499
4365,923
4751,9
4751,40
4751,55
4751,63
4751,64
4751,90
4751,154
4751,203
4751,421
4751,614
7028,310
7028,499
7028,260
1058,37
1058,644
1058,242
1058,727
5257,282
5257,30
5257,47
5257,307
5257,120
5257,140
5257,145
5257,163
5257,330
5257,337
5257,646
5257,359
5257,361
5257,668
5257,433
5257,790
5257,686
5257,436
5257,496
6351,304
6351,328
