uid,sid
3478,248
3478,250
3478,809
3478,717
3478,486
3478,259
3478,501
3478,261
3478,770
3478,957
3478,272
3478,590
4069,12
4069,281
4069,15
4069,282
4069,64
4069,82
4069,84
4069,308
4069,121
4069,126
4069,318
4069,148
4069,150
4069,321
4069,184
4069,185
4069,360
4069,207
4069,219
4069,918
4069,843
4069,607
4069,480
4069,733
4069,261
4069,524
4069,272
4069,757
6691,3
6691,283
6691,23
6691,45
6691,50
6691,55
6691,103
6691,309
6691,143
6691,156
6691,635
6691,333
6691,175
6691,566
6691,649
6691,591
6691,219
6691,230
6691,438
6691,446
6691,894
6691,502
6691,261
6691,964
6691,549
5770,15
5770,46
5770,47
5770,59
5770,626
5770,81
5770,342
5770,349
5770,528
5770,276
7394,0
7394,2
7394,3
7394,4
7394,5
7394,6
7394,7
7394,10
7394,11
7394,12
7394,13
7394,279
7394,280
7394,281
7394,14
7394,15
7394,16
7394,18
7394,19
7394,20
7394,21
7394,22
7394,283
7394,23
7394,24
7394,25
7394,26
7394,29
7394,30
7394,31
7394,32
7394,33
7394,34
7394,35
7394,36
7394,37
7394,38
7394,285
7394,286
7394,40
7394,41
7394,42
7394,43
7394,45
7394,47
7394,48
7394,50
7394,51
7394,52
7394,290
7394,560
7394,55
7394,56
7394,293
7394,59
7394,60
7394,61
7394,62
7394,558
7394,294
7394,63
7394,65
7394,67
7394,68
7394,594
7394,70
7394,71
7394,72
7394,626
7394,73
7394,74
7394,75
7394,76
7394,627
7394,296
7394,79
7394,81
7394,82
7394,83
7394,84
7394,85
7394,86
7394,87
7394,89
7394,783
7394,90
7394,94
7394,577
7394,620
7394,303
7394,95
7394,97
7394,99
7394,101
7394,102
7394,103
7394,104
7394,105
7394,305
7394,306
7394,106
7394,307
7394,107
7394,110
7394,596
7394,111
7394,112
7394,113
7394,114
7394,310
7394,311
7394,115
7394,116
7394,117
7394,119
7394,120
7394,121
7394,312
7394,619
7394,122
7394,314
7394,125
7394,126
7394,127
7394,315
7394,128
7394,316
7394,129
7394,130
7394,629
7394,578
7394,317
7394,133
7394,318
7394,134
7394,135
7394,136
7394,138
7394,140
7394,143
7394,144
7394,145
7394,319
7394,146
7394,148
7394,149
7394,630
7394,150
7394,151
7394,631
7394,152
7394,153
7394,154
7394,321
7394,156
7394,157
7394,158
7394,159
7394,161
7394,162
7394,323
7394,326
7394,633
7394,163
7394,327
7394,164
7394,165
7394,847
7394,634
7394,329
7394,330
7394,166
7394,331
7394,635
7394,167
7394,637
7394,333
7394,334
7394,565
7394,168
7394,638
7394,169
7394,913
7394,170
7394,171
7394,175
7394,336
7394,623
7394,176
7394,177
7394,178
7394,180
7394,338
7394,183
7394,340
7394,185
7394,341
7394,342
7394,344
7394,189
7394,642
7394,190
7394,193
7394,597
7394,195
7394,347
7394,644
7394,348
7394,197
7394,350
7394,198
7394,199
7394,352
7394,353
7394,354
7394,618
7394,356
7394,357
7394,598
7394,203
7394,359
7394,360
7394,204
7394,361
7394,362
7394,364
7394,651
7394,652
7394,367
7394,207
7394,828
7394,371
7394,209
7394,372
7394,210
7394,211
7394,374
7394,376
7394,378
7394,212
7394,379
7394,380
7394,829
7394,213
7394,381
7394,567
7394,800
7394,215
7394,659
7394,384
7394,386
7394,388
7394,568
7394,389
7394,563
7394,390
7394,662
7394,391
7394,581
7394,218
7394,219
7394,222
7394,223
7394,663
7394,393
7394,664
7394,394
7394,224
7394,225
7394,226
7394,396
7394,601
7394,667
7394,228
7394,229
7394,668
7394,230
7394,787
7394,671
7394,673
7394,231
7394,674
7394,232
7394,402
7394,602
7394,818
7394,403
7394,675
7394,233
7394,676
7394,404
7394,234
7394,235
7394,677
7394,406
7394,559
7394,407
7394,408
7394,409
7394,679
7394,237
7394,411
7394,413
7394,416
7394,422
7394,426
7394,427
7394,603
7394,683
7394,428
7394,429
7394,684
7394,431
7394,685
7394,837
7394,850
7394,790
7394,688
7394,689
7394,917
7394,690
7394,691
7394,435
7394,242
7394,437
7394,440
7394,441
7394,243
7394,442
7394,244
7394,444
7394,696
7394,447
7394,448
7394,449
7394,583
7394,450
7394,454
7394,456
7394,458
7394,875
7394,459
7394,701
7394,868
7394,461
7394,704
7394,610
7394,705
7394,462
7394,246
7394,247
7394,585
7394,466
7394,248
7394,570
7394,711
7394,249
7394,593
7394,468
7394,250
7394,606
7394,573
7394,251
7394,843
7394,473
7394,612
7394,474
7394,860
7394,861
7394,862
7394,477
7394,944
7394,607
7394,877
7394,482
7394,882
7394,483
7394,486
7394,825
7394,947
7394,488
7394,586
7394,723
7394,490
7394,491
7394,492
7394,493
7394,257
7394,494
7394,258
7394,728
7394,497
7394,259
7394,731
7394,803
7394,260
7394,500
7394,734
7394,501
7394,502
7394,735
7394,737
7394,503
7394,261
7394,738
7394,615
7394,769
7394,504
7394,263
7394,264
7394,805
7394,812
7394,506
7394,793
7394,869
7394,743
7394,508
7394,509
7394,510
7394,746
7394,513
7394,852
7394,516
7394,747
7394,901
7394,519
7394,616
7394,770
7394,265
7394,959
7394,520
7394,267
7394,521
7394,522
7394,986
7394,269
7394,824
7394,772
7394,963
7394,879
7394,272
7394,528
7394,991
7394,529
7394,782
7394,273
7394,870
7394,929
7394,589
7394,892
7394,532
7394,535
7394,912
7394,757
7394,537
7394,774
7394,544
7394,760
7394,276
7394,277
7394,549
7394,552
7394,590
7394,554
3142,5
3142,6
3142,24
3142,25
3142,284
3142,90
3142,306
3142,133
3142,139
3142,148
3142,207
3142,210
3142,380
3142,219
3142,223
3142,703
3142,261
3142,748
6278,122
6278,127
6278,164
6278,341
6278,219
4943,52
4943,635
4943,197
4943,650
4943,654
4943,219
9459,2
9459,3
9459,7
9459,10
9459,11
9459,279
9459,14
9459,15
9459,16
9459,282
9459,25
9459,284
9459,34
9459,42
9459,43
9459,55
9459,59
9459,62
9459,294
9459,64
9459,71
9459,74
9459,81
9459,90
9459,97
9459,307
9459,310
9459,311
9459,148
9459,151
9459,163
9459,168
9459,171
9459,181
9459,207
9459,219
9459,226
9459,230
9459,670
9459,673
9459,698
9459,585
9459,487
9459,496
9459,733
9459,261
9459,263
5304,0
5304,1
5304,2
5304,3
5304,4
5304,5
5304,6
5304,8
5304,10
5304,11
5304,12
5304,13
5304,279
5304,280
5304,281
5304,14
5304,15
5304,16
5304,17
5304,22
5304,283
5304,23
5304,24
5304,25
5304,284
5304,31
5304,32
5304,34
5304,35
5304,36
5304,37
5304,38
5304,285
5304,41
5304,44
5304,45
5304,48
5304,624
5304,287
5304,50
5304,52
5304,290
5304,54
5304,55
5304,293
5304,59
5304,60
5304,62
5304,65
5304,67
5304,594
5304,69
5304,70
5304,71
5304,626
5304,73
5304,74
5304,75
5304,76
5304,295
5304,77
5304,296
5304,297
5304,78
5304,81
5304,82
5304,83
5304,84
5304,85
5304,86
5304,87
5304,90
5304,91
5304,299
5304,94
5304,300
5304,303
5304,304
5304,95
5304,97
5304,98
5304,99
5304,103
5304,104
5304,105
5304,305
5304,306
5304,106
5304,307
5304,107
5304,309
5304,112
5304,114
5304,310
5304,115
5304,116
5304,117
5304,120
5304,121
5304,312
5304,122
5304,123
5304,314
5304,125
5304,126
5304,128
5304,316
5304,129
5304,130
5304,317
5304,133
5304,139
5304,140
5304,142
5304,143
5304,146
5304,147
5304,148
5304,630
5304,150
5304,151
5304,631
5304,152
5304,153
5304,154
5304,321
5304,158
5304,159
5304,160
5304,162
5304,325
5304,633
5304,163
5304,164
5304,165
5304,330
5304,166
5304,331
5304,635
5304,167
5304,333
5304,334
5304,168
5304,638
5304,169
5304,913
5304,171
5304,175
5304,336
5304,176
5304,178
5304,181
5304,182
5304,339
5304,184
5304,340
5304,187
5304,341
5304,343
5304,189
5304,190
5304,643
5304,347
5304,644
5304,196
5304,197
5304,350
5304,646
5304,199
5304,352
5304,353
5304,355
5304,598
5304,358
5304,359
5304,360
5304,937
5304,204
5304,649
5304,599
5304,650
5304,651
5304,368
5304,369
5304,207
5304,828
5304,208
5304,914
5304,373
5304,375
5304,377
5304,656
5304,212
5304,380
5304,213
5304,381
5304,214
5304,216
5304,660
5304,386
5304,387
5304,388
5304,568
5304,218
5304,219
5304,223
5304,225
5304,226
5304,816
5304,396
5304,601
5304,667
5304,228
5304,229
5304,668
5304,230
5304,787
5304,672
5304,788
5304,673
5304,231
5304,232
5304,818
5304,403
5304,233
5304,234
5304,405
5304,408
5304,410
5304,678
5304,680
5304,414
5304,681
5304,418
5304,422
5304,766
5304,428
5304,431
5304,837
5304,916
5304,686
5304,917
5304,690
5304,436
5304,438
5304,243
5304,903
5304,442
5304,244
5304,444
5304,446
5304,448
5304,858
5304,699
5304,700
5304,584
5304,841
5304,701
5304,868
5304,820
5304,791
5304,610
5304,705
5304,245
5304,708
5304,462
5304,465
5304,585
5304,611
5304,248
5304,570
5304,842
5304,467
5304,891
5304,471
5304,876
5304,573
5304,473
5304,612
5304,809
5304,861
5304,478
5304,255
5304,988
5304,480
5304,481
5304,720
5304,483
5304,613
5304,487
5304,488
5304,723
5304,614
5304,494
5304,496
5304,497
5304,259
5304,499
5304,260
5304,733
5304,500
5304,501
5304,502
5304,910
5304,261
5304,262
5304,851
5304,952
5304,805
5304,812
5304,506
5304,869
5304,508
5304,509
5304,510
5304,513
5304,514
5304,956
5304,901
5304,814
5304,752
5304,962
5304,523
5304,269
5304,826
5304,878
5304,963
5304,990
5304,272
5304,528
5304,845
5304,782
5304,273
5304,797
5304,530
5304,907
5304,756
5304,589
5304,889
5304,537
5304,538
5304,540
5304,541
5304,542
5304,774
5304,543
5304,544
5304,545
5304,546
5304,759
5304,871
5304,547
5304,276
5304,277
5304,897
5304,974
5304,549
5304,935
5304,552
5304,777
5304,590
5304,553
5304,554
5304,555
5304,780
2733,1
2733,3
2733,14
2733,15
2733,32
2733,37
2733,38
2733,47
2733,48
2733,50
2733,62
2733,67
2733,70
2733,76
2733,87
2733,91
2733,99
2733,104
2733,111
2733,114
2733,119
2733,124
2733,315
2733,316
2733,148
2733,157
2733,159
2733,162
2733,165
2733,168
2733,867
2733,341
2733,597
2733,197
2733,648
2733,213
2733,216
2733,218
2733,668
2733,818
2733,677
2733,679
2733,422
2733,428
2733,434
2733,435
2733,695
2733,701
2733,248
2733,251
2733,487
2733,261
2733,509
2733,510
2733,272
2733,276
6338,11
6338,35
6338,148
6338,197
6338,717
1180,3
1180,6
1180,7
1180,9
1180,10
1180,16
1180,283
1180,37
1180,39
1180,45
1180,67
1180,75
1180,76
1180,84
1180,307
1180,115
1180,133
1180,171
1180,623
1180,341
1180,347
1180,356
1180,369
1180,207
1180,219
1180,787
1180,235
1180,422
1180,243
1180,693
1180,467
1180,586
1180,259
1180,261
1180,531
1180,549
4507,25
4507,61
4507,90
4507,305
4507,115
4507,314
4507,126
4507,321
4507,568
4507,838
4507,948
4507,272
7518,59
7518,99
7518,312
7518,359
7518,223
7518,674
7518,235
7518,406
7518,422
7518,442
7518,695
7518,588
7518,272
7518,276
8869,3
8869,4
8869,5
8869,13
8869,15
8869,16
8869,22
8869,25
8869,35
8869,40
8869,42
8869,45
8869,48
8869,55
8869,59
8869,62
8869,65
8869,71
8869,75
8869,76
8869,81
8869,84
8869,86
8869,90
8869,303
8869,304
8869,106
8869,112
8869,115
8869,119
8869,314
8869,148
8869,151
8869,159
8869,325
8869,164
8869,165
8869,634
8869,167
8869,168
8869,177
8869,184
8869,342
8869,190
8869,351
8869,361
8869,364
8869,562
8869,659
8869,217
8869,387
8869,563
8869,581
8869,218
8869,219
8869,224
8869,665
8869,226
8869,230
8869,868
8869,247
8869,891
8869,251
8869,472
8869,861
8869,482
8869,500
8869,261
8869,509
8869,273
8869,929
8869,276
8869,277
8869,549
5655,121
5655,312
5655,125
5655,232
5655,680
1212,13
1212,148
1212,186
1212,375
1212,386
1212,219
1212,499
9069,6
9069,11
9069,25
9069,38
9069,50
9069,60
9069,62
9069,64
9069,213
9069,663
9069,393
9069,465
9069,502
9069,261
9069,271
9069,547
4988,3
4988,9
4988,14
4988,23
4988,41
4988,293
4988,62
4988,626
4988,76
4988,84
4988,86
4988,99
4988,128
4988,148
4988,165
4988,176
4988,359
4988,360
4988,212
4988,387
4988,388
4988,228
4988,229
4988,233
4988,237
4988,427
4988,585
4988,611
4988,257
4988,262
4988,911
4988,526
4988,530
4988,537
4988,546
4988,549
4988,590
4988,554
7728,13
7728,25
7728,38
7728,41
7728,45
7728,68
7728,295
7728,84
7728,783
7728,95
7728,117
7728,128
7728,139
7728,325
7728,333
7728,168
7728,340
7728,348
7728,353
7728,230
7728,672
7728,675
7728,790
7728,472
7728,504
7728,263
7728,529
7728,273
7728,549
7728,551
7728,552
4565,42
4565,84
4565,86
4565,148
4565,212
4565,219
4565,494
364,62
364,92
364,100
364,127
364,148
364,341
364,197
364,647
364,390
364,219
364,415
364,250
364,256
364,489
364,729
364,803
5493,5
5493,25
5493,59
5493,99
5493,116
5493,133
5493,148
5493,151
5493,159
5493,168
5493,178
5493,184
5493,563
5493,219
5493,228
5493,843
5493,264
5493,266
5493,272
5493,870
5493,537
3070,1
3070,2
3070,4
3070,9
3070,11
3070,12
3070,15
3070,282
3070,25
3070,26
3070,29
3070,30
3070,36
3070,37
3070,38
3070,43
3070,44
3070,45
3070,51
3070,52
3070,53
3070,293
3070,59
3070,62
3070,558
3070,63
3070,65
3070,71
3070,72
3070,75
3070,77
3070,82
3070,83
3070,90
3070,303
3070,104
3070,112
3070,114
3070,119
3070,121
3070,123
3070,313
3070,314
3070,126
3070,144
3070,148
3070,151
3070,321
3070,158
3070,159
3070,633
3070,163
3070,329
3070,333
3070,168
3070,175
3070,177
3070,181
3070,641
3070,341
3070,350
3070,198
3070,351
3070,354
3070,355
3070,362
3070,652
3070,207
3070,372
3070,381
3070,567
3070,660
3070,386
3070,387
3070,568
3070,219
3070,220
3070,221
3070,223
3070,224
3070,226
3070,666
3070,230
3070,670
3070,234
3070,680
3070,835
3070,425
3070,766
3070,430
3070,239
3070,241
3070,243
3070,582
3070,808
3070,454
3070,866
3070,473
3070,480
3070,492
3070,729
3070,733
3070,261
3070,615
3070,509
3070,958
3070,815
3070,754
3070,528
3070,964
3070,968
3070,797
3070,537
1882,2
1882,71
1882,303
1882,120
1882,314
1882,148
1882,913
1882,338
1882,195
1882,219
3194,3
3194,281
3194,59
3194,61
3194,73
3194,84
3194,120
3194,133
3194,148
3194,151
3194,197
3194,387
3194,219
3194,223
3194,226
3194,399
3194,672
3194,250
3194,482
3194,276
4185,2
4185,3
4185,5
4185,13
4185,281
4185,14
4185,25
4185,37
4185,41
4185,45
4185,47
4185,55
4185,59
4185,62
4185,65
4185,70
4185,84
4185,85
4185,87
4185,90
4185,120
4185,123
4185,129
4185,133
4185,148
4185,150
4185,154
4185,157
4185,159
4185,334
4185,168
4185,177
4185,181
4185,182
4185,341
4185,195
4185,207
4185,210
4185,213
4185,219
4185,666
4185,833
4185,230
4185,231
4185,406
4185,874
4185,446
4185,457
4185,459
4185,701
4185,723
4185,614
4185,261
4185,509
4185,510
4185,989
4185,273
4185,540
4185,543
4185,544
4185,549
3252,13
3252,74
3252,95
3252,97
3252,311
3252,115
3252,157
3252,644
3252,353
3252,215
3252,946
3252,261
3252,513
3252,268
3252,528
3252,277
5933,6
5933,86
5933,130
5933,140
5933,402
5933,793
1732,3
1732,6
1732,23
1732,29
1732,286
1732,62
1732,63
1732,64
1732,75
1732,76
1732,148
1732,197
1732,661
1732,219
1732,495
1732,261
3956,3
3956,5
3956,16
3956,20
3956,55
3956,74
3956,75
3956,100
3956,143
3956,148
3956,154
3956,165
3956,167
3956,169
3956,170
3956,178
3956,644
3956,197
3956,647
3956,359
3956,219
3956,789
3956,415
3956,422
3956,248
3956,495
3956,261
3956,616
8930,25
8930,45
8930,148
8930,152
8930,219
8930,242
8930,261
8930,277
2731,16
2731,70
2731,85
2731,159
2731,213
2731,381
2731,219
2731,857
2731,838
2731,501
2731,549
7643,159
7643,339
7643,387
7643,563
7643,219
7643,273
3918,159
3918,165
3918,387
3918,563
3918,219
3918,261
3918,273
6219,279
6219,15
6219,283
6219,25
6219,26
6219,284
6219,31
6219,38
6219,51
6219,52
6219,53
6219,68
6219,71
6219,72
6219,73
6219,76
6219,82
6219,84
6219,90
6219,100
6219,103
6219,108
6219,120
6219,314
6219,127
6219,133
6219,148
6219,151
6219,161
6219,167
6219,171
6219,338
6219,184
6219,197
6219,202
6219,207
6219,370
6219,591
6219,213
6219,219
6219,226
6219,786
6219,559
6219,407
6219,835
6219,686
6219,244
6219,607
6219,277
3969,12
3969,13
3969,25
3969,30
3969,38
3969,64
3969,70
3969,74
3969,296
3969,297
3969,84
3969,91
3969,101
3969,314
3969,143
3969,148
3969,151
3969,159
3969,323
3969,168
3969,175
3969,338
3969,351
3969,353
3969,650
3969,562
3969,580
3969,591
3969,219
3969,223
3969,664
3969,248
3969,712
3969,904
3969,261
3969,564
3969,528
3969,981
3969,276
3969,277
3969,549
9947,2
9947,6
9947,10
9947,11
9947,279
9947,15
9947,16
9947,282
9947,17
9947,22
9947,25
9947,30
9947,576
9947,32
9947,36
9947,37
9947,41
9947,42
9947,43
9947,52
9947,62
9947,558
9947,63
9947,64
9947,65
9947,66
9947,70
9947,71
9947,75
9947,595
9947,76
9947,78
9947,87
9947,90
9947,91
9947,299
9947,577
9947,303
9947,95
9947,97
9947,99
9947,103
9947,306
9947,117
9947,312
9947,314
9947,125
9947,127
9947,128
9947,316
9947,139
9947,140
9947,148
9947,320
9947,151
9947,154
9947,158
9947,330
9947,635
9947,167
9947,333
9947,168
9947,171
9947,337
9947,182
9947,339
9947,341
9947,643
9947,195
9947,347
9947,197
9947,647
9947,354
9947,355
9947,358
9947,360
9947,362
9947,652
9947,207
9947,580
9947,211
9947,385
9947,386
9947,390
9947,218
9947,219
9947,223
9947,663
9947,831
9947,670
9947,671
9947,672
9947,232
9947,765
9947,241
9947,802
9947,903
9947,582
9947,696
9947,584
9947,702
9947,791
9947,468
9947,252
9947,860
9947,718
9947,479
9947,489
9947,492
9947,733
9947,261
9947,805
9947,795
9947,524
9947,272
9947,797
9947,530
9947,546
9947,547
9947,276
9947,590
9947,554
420,3
420,11
420,283
420,592
420,38
420,285
420,43
420,62
420,70
420,75
420,76
420,87
420,90
420,303
420,99
420,306
420,307
420,111
420,115
420,313
420,128
420,148
420,159
420,162
420,163
420,168
420,188
420,201
420,207
420,219
420,226
420,396
420,230
420,232
420,818
420,410
420,835
420,422
420,857
420,838
420,695
420,840
420,701
420,820
420,470
420,255
420,259
420,823
420,261
9998,25
9998,50
9998,75
9998,595
9998,344
9998,621
9998,830
9998,219
9998,789
9998,493
6100,12
6100,16
6100,25
6100,31
6100,45
6100,86
6100,90
6100,133
6100,137
6100,148
6100,151
6100,325
6100,184
6100,643
6100,197
6100,598
6100,207
6100,380
6100,219
6100,398
6100,230
6100,495
4455,11
4455,70
4455,114
4455,168
4455,340
4455,272
5262,1
5262,6
5262,281
5262,19
5262,22
5262,24
5262,25
5262,41
5262,290
5262,55
5262,62
5262,75
5262,77
5262,84
5262,86
5262,91
5262,304
5262,99
5262,306
5262,308
5262,146
5262,148
5262,154
5262,163
5262,190
5262,347
5262,197
5262,207
5262,219
5262,664
5262,230
5262,235
5262,406
5262,465
5262,726
5262,495
5262,259
5262,499
5262,261
5262,504
5262,746
5262,844
5262,616
5262,928
5262,272
5262,273
5262,530
5262,537
5262,276
5262,277
5262,590
5262,553
2425,0
2425,3
2425,5
2425,284
2425,30
2425,41
2425,45
2425,291
2425,62
2425,64
2425,74
2425,76
2425,79
2425,87
2425,304
2425,95
2425,99
2425,110
2425,314
2425,128
2425,148
2425,162
2425,169
2425,219
2425,223
2425,226
2425,668
2425,230
2425,403
2425,235
2425,431
2425,696
2425,585
2425,487
2425,502
2425,261
2425,575
2425,826
2425,546
2425,549
3429,5
3429,6
3429,281
3429,24
3429,36
3429,54
3429,73
3429,84
3429,578
3429,139
3429,148
3429,159
3429,168
3429,175
3429,184
3429,197
3429,207
3429,213
3429,418
3429,242
3429,940
3429,723
3429,261
3429,272
3429,273
3429,892
5867,3
5867,15
5867,25
5867,29
5867,45
5867,304
5867,115
5867,148
5867,159
5867,341
5867,362
5867,207
5867,213
5867,219
5867,582
5867,712
5867,607
5867,273
1125,15
1125,317
1125,133
1125,226
1125,397
1125,235
1125,461
1125,702
6135,3
6135,75
6135,76
6135,81
6135,148
6135,159
6135,171
6135,197
6135,601
6135,272
4938,3
4938,13
4938,14
4938,15
4938,16
4938,22
4938,30
4938,41
4938,55
4938,293
4938,70
4938,74
4938,75
4938,81
4938,82
4938,84
4938,94
4938,99
4938,104
4938,121
4938,122
4938,132
4938,148
4938,323
4938,175
4938,177
4938,189
4938,190
4938,597
4938,353
4938,360
4938,207
4938,373
4938,213
4938,219
4938,224
4938,232
4938,233
4938,450
4938,456
4938,701
4938,909
4938,715
4938,573
4938,499
4938,753
4938,273
3769,12
3769,13
3769,55
3769,84
3769,87
3769,306
3769,307
3769,111
3769,139
3769,631
3769,155
3769,168
3769,340
3769,189
3769,190
3769,644
3769,653
3769,219
3769,230
3769,238
3769,264
3769,266
3769,270
3769,271
3769,534
3769,276
3769,554
5617,71
5617,219
5617,427
5617,243
5617,449
5617,717
5961,15
5961,25
5961,84
5961,109
5961,148
5961,166
5961,334
5961,348
5961,216
5961,219
5961,230
5961,231
5961,414
5961,469
5961,733
5961,736
5961,263
5961,529
5961,273
6281,2
6281,3
6281,5
6281,6
6281,11
6281,13
6281,279
6281,281
6281,14
6281,15
6281,282
6281,18
6281,22
6281,283
6281,23
6281,25
6281,26
6281,29
6281,30
6281,31
6281,32
6281,35
6281,37
6281,38
6281,40
6281,41
6281,43
6281,45
6281,49
6281,50
6281,51
6281,52
6281,55
6281,293
6281,61
6281,62
6281,64
6281,66
6281,69
6281,70
6281,71
6281,626
6281,74
6281,75
6281,76
6281,296
6281,78
6281,81
6281,82
6281,83
6281,84
6281,85
6281,86
6281,87
6281,781
6281,94
6281,302
6281,303
6281,304
6281,95
6281,97
6281,99
6281,100
6281,103
6281,104
6281,306
6281,110
6281,111
6281,112
6281,114
6281,310
6281,115
6281,123
6281,314
6281,126
6281,127
6281,130
6281,131
6281,136
6281,139
6281,143
6281,148
6281,149
6281,151
6281,321
6281,157
6281,158
6281,159
6281,162
6281,323
6281,164
6281,165
6281,330
6281,635
6281,167
6281,637
6281,333
6281,168
6281,638
6281,171
6281,175
6281,623
6281,178
6281,338
6281,182
6281,640
6281,184
6281,185
6281,341
6281,189
6281,190
6281,645
6281,348
6281,196
6281,197
6281,351
6281,799
6281,357
6281,598
6281,358
6281,360
6281,204
6281,649
6281,207
6281,784
6281,208
6281,580
6281,591
6281,212
6281,380
6281,213
6281,381
6281,216
6281,217
6281,386
6281,387
6281,218
6281,223
6281,226
6281,666
6281,601
6281,669
6281,230
6281,232
6281,403
6281,765
6281,234
6281,235
6281,677
6281,407
6281,410
6281,420
6281,422
6281,427
6281,431
6281,240
6281,242
6281,436
6281,441
6281,692
6281,696
6281,697
6281,449
6281,703
6281,909
6281,246
6281,872
6281,612
6281,477
6281,717
6281,718
6281,479
6281,481
6281,882
6281,484
6281,947
6281,586
6281,491
6281,492
6281,921
6281,494
6281,495
6281,949
6281,733
6281,500
6281,502
6281,737
6281,261
6281,923
6281,745
6281,509
6281,513
6281,516
6281,794
6281,814
6281,750
6281,266
6281,961
6281,521
6281,524
6281,754
6281,528
6281,609
6281,273
6281,987
6281,978
6281,532
6281,534
6281,537
6281,540
6281,544
6281,546
6281,871
6281,994
6281,276
6281,897
6281,549
6281,551
6281,936
6281,552
6281,976
6281,590
6281,554
3472,0
3472,1
3472,3
3472,5
3472,6
3472,9
3472,11
3472,12
3472,15
3472,17
3472,19
3472,20
3472,21
3472,22
3472,24
3472,25
3472,29
3472,30
3472,32
3472,35
3472,41
3472,45
3472,49
3472,51
3472,52
3472,290
3472,54
3472,55
3472,293
3472,62
3472,65
3472,66
3472,70
3472,71
3472,73
3472,74
3472,75
3472,76
3472,77
3472,82
3472,83
3472,84
3472,86
3472,87
3472,90
3472,299
3472,94
3472,301
3472,303
3472,97
3472,98
3472,99
3472,104
3472,305
3472,306
3472,106
3472,108
3472,596
3472,114
3472,115
3472,116
3472,123
3472,314
3472,126
3472,128
3472,130
3472,629
3472,317
3472,133
3472,137
3472,139
3472,143
3472,148
3472,151
3472,321
3472,159
3472,160
3472,162
3472,325
3472,633
3472,167
3472,333
3472,168
3472,335
3472,179
3472,337
3472,180
3472,338
3472,182
3472,339
3472,189
3472,644
3472,351
3472,352
3472,200
3472,354
3472,355
3472,359
3472,361
3472,207
3472,854
3472,654
3472,212
3472,213
3472,381
3472,567
3472,384
3472,568
3472,218
3472,219
3472,223
3472,394
3472,226
3472,786
3472,230
3472,672
3472,675
3472,235
3472,677
3472,789
3472,422
3472,426
3472,428
3472,857
3472,690
3472,838
3472,244
3472,450
3472,451
3472,701
3472,868
3472,709
3472,465
3472,250
3472,252
3472,718
3472,719
3472,479
3472,480
3472,877
3472,865
3472,724
3472,733
3472,502
3472,261
3472,507
3472,743
3472,516
3472,748
3472,749
3472,771
3472,523
3472,990
3472,992
3472,273
3472,987
3472,984
3472,759
3472,277
3472,779
3472,554
742,0
742,5
742,6
742,11
742,12
742,15
742,16
742,25
742,43
742,45
742,55
742,293
742,74
742,76
742,296
742,781
742,303
742,304
742,317
742,144
742,165
742,167
742,168
742,184
742,190
742,194
742,351
742,207
742,219
742,223
742,232
742,260
742,261
8875,3
8875,5
8875,6
8875,15
8875,38
8875,45
8875,55
8875,293
8875,62
8875,65
8875,70
8875,71
8875,74
8875,77
8875,84
8875,87
8875,299
8875,93
8875,303
8875,306
8875,107
8875,596
8875,111
8875,114
8875,120
8875,123
8875,314
8875,129
8875,629
8875,578
8875,133
8875,143
8875,146
8875,148
8875,151
8875,157
8875,165
8875,168
8875,638
8875,171
8875,182
8875,340
8875,195
8875,196
8875,197
8875,353
8875,355
8875,204
8875,207
8875,580
8875,656
8875,864
8875,384
8875,386
8875,568
8875,391
8875,219
8875,227
8875,408
8875,420
8875,691
8875,802
8875,457
8875,250
8875,492
8875,503
8875,263
8875,272
8875,546
8875,549
2503,24
2503,84
2503,86
2503,132
2503,148
2503,635
2503,637
2503,197
2503,568
2503,502
2503,805
2503,273
2503,546
1045,22
1045,86
1045,184
1045,190
1045,219
9157,0
9157,13
9157,15
9157,282
9157,22
9157,25
9157,30
9157,31
9157,45
9157,50
9157,289
9157,51
9157,52
9157,290
9157,55
9157,62
9157,77
9157,296
9157,297
9157,115
9157,116
9157,148
9157,151
9157,157
9157,344
9157,190
9157,600
9157,386
9157,218
9157,219
9157,228
9157,402
9157,430
9157,257
9157,733
9157,261
7757,14
7757,62
7757,314
7757,148
7757,157
7757,341
7757,203
7757,568
7757,261
7757,511
7757,272
8000,49
8000,60
8000,91
8000,318
8000,150
8000,652
8000,370
8000,407
8000,728
8000,516
8525,3
8525,16
8525,23
8525,293
8525,71
8525,90
8525,103
8525,308
8525,123
8525,148
8525,639
8525,358
8525,386
8525,219
8525,231
8525,473
8525,922
8525,928
5259,3
5259,4
5259,11
5259,13
5259,279
5259,15
5259,16
5259,282
5259,23
5259,24
5259,25
5259,284
5259,30
5259,36
5259,38
5259,41
5259,43
5259,48
5259,50
5259,51
5259,52
5259,290
5259,54
5259,293
5259,62
5259,64
5259,65
5259,67
5259,626
5259,74
5259,75
5259,76
5259,295
5259,296
5259,78
5259,628
5259,81
5259,82
5259,84
5259,86
5259,90
5259,93
5259,577
5259,303
5259,95
5259,98
5259,106
5259,307
5259,111
5259,118
5259,121
5259,122
5259,314
5259,315
5259,130
5259,137
5259,139
5259,142
5259,143
5259,144
5259,148
5259,151
5259,159
5259,324
5259,165
5259,332
